id,parameter_set_id,source,qualifier,amount,units
12372,3717,Incentive,,300.0000,$/Unit
12373,3718,Incentive,min,1000.0000,$/Unit
12374,3718,Incentive,max,4000.0000,$
12379,3719,Incentive,min,300.0000,$/Unit
12380,3720,Incentive,min,100.0000,$/Unit
12381,3721,Incentive,,300.0000,$/Unit
12382,3722,Incentive,,25.0000,$/Unit
12383,3723,Incentive,,30.0000,%
12384,3723,Incentive,max,400.0000,$
12385,3724,Incentive,min,150.0000,$/Unit
12386,3725,Incentive,min,25.0000,$/Unit
12387,3726,Incentive,,80.0000,$/Unit
12388,3727,Incentive,,60.0000,$/Unit
12389,3728,Incentive,,90.0000,$/Unit
12390,3729,Incentive,min,85.0000,$/ton
12391,3730,Incentive,,200.0000,$/ton
12392,3731,Incentive,,10.0000,$/Unit
12393,3732,Incentive,,20.0000,$/Unit
12394,3733,Incentive,,20.0000,$/Unit
12395,3734,Incentive,,60.0000,%
12396,3734,Incentive,max,450.0000,$
12397,3735,Incentive,,50.0000,%
12398,3735,Incentive,max,150.0000,$
12401,3738,Incentive,max,200.0000,$
12402,3739,Incentive,,25.0000,$/Unit
12403,3740,Incentive,,300.0000,$/Unit
12404,3741,Incentive,,300.0000,$/Unit
12405,3742,Incentive,min,100.0000,$/Unit
12406,3743,Incentive,,30.0000,%
12407,3743,Incentive,max,300.0000,$
12408,3744,Incentive,,25.0000,$/Unit
12409,3745,Incentive,,25.0000,$/Unit
12410,3746,Incentive,,50.0000,$/Unit
12411,3747,Incentive,,40.0000,$/Unit
12412,3748,Incentive,,50.0000,$/Unit
12413,3749,Incentive,,10.0000,$/horsepower
12414,3750,Incentive,,1.5000,$/horsepower
12415,3751,Incentive,,200.0000,$/Unit
12416,3751,System,min,30.0000,Gallons
12417,3752,Incentive,min,150.0000,$/ton
12418,3753,Incentive,,150.0000,$/Unit
12419,3754,Incentive,,10.0000,$/Unit
12420,3754,System,max,50.0000,
12421,3755,Incentive,,80.0000,$/Unit
12422,3755,System,min,150.0000,W
12423,3756,Incentive,,200.0000,$/ton
12424,3757,Incentive,min,125.0000,$/ton
12425,3758,Incentive,min,100.0000,$/Unit
12426,3759,Incentive,min,100.0000,$/Unit
12427,3760,Incentive,,80.0000,$/Unit
12428,3761,Incentive,,80.0000,$/Unit
12429,3762,Incentive,,60.0000,$/Unit
12430,3763,Incentive,,10.0000,$/horsepower
12431,3764,Incentive,,50.0000,%
12432,3764,System,max,50.0000,
12433,3765,Incentive,,50.0000,%
12434,3765,Incentive,max,1000.0000,$
12435,3766,Incentive,,65.0000,$/Unit
12469,3767,Incentive,max,200.0000,$
12502,1134,Incentive,,3.0000,%
12503,1134,Incentive,max,15000.0000,$
12516,1348,Incentive,max,1000.0000,$
12517,1348,Incentive,,50.0000,%
12520,1347,Incentive,max,50.0000,%
12521,1347,Incentive,min,30.0000,%
12525,3772,Incentive,max,1000.0000,$
12579,3779,Incentive,,10.0000,%
12580,3779,Incentive,max,100000.0000,$
12603,1081,Incentive,max,25000.0000,$
12606,1080,Incentive,,100.0000,%
12607,1080,System,min,0.5000,MW
12610,91,Incentive,max,150000.0000,$
12611,92,Incentive,max,100000.0000,$
12623,3782,Incentive,min,7000.0000,$/Unit
12624,3782,Incentive,max,10000.0000,$
12629,362,Incentive,max,55.0000,"% of cost"
12630,362,Incentive,max,5.0000,"% of cost"
12631,361,Incentive,max,55.0000,"% of cost"
12632,361,Incentive,max,5.0000,"% of cost"
12633,360,Incentive,,100.0000,%
12778,1820,Incentive,max,50.0000,"% of cost"
12779,1820,Incentive,max,200.0000,$
12780,1821,Incentive,,0.1400,"$/square foot"
12781,1821,Incentive,max,375.0000,$
12782,1822,Incentive,max,500.0000,$
12805,2862,Incentive,,30.0000,$/Unit
12806,2864,Incentive,,1000.0000,$
12807,2866,Incentive,min,800.0000,$/Unit
12808,2866,Incentive,max,1200.0000,$
12818,1099,Incentive,min,100.0000,$/Unit
12819,1099,Incentive,max,200.0000,$
12820,1100,Incentive,min,2.0000,$/MBTUh
12821,1100,Incentive,max,3.0000,$
12822,1101,Incentive,,50.0000,$/Unit
12823,1102,Incentive,,350.0000,$/Unit
12824,1104,Incentive,min,35.0000,$/Unit
12825,1104,Incentive,max,500.0000,$
12826,1105,Incentive,min,150.0000,$/ton
12827,1105,Incentive,max,500.0000,$
12828,1106,Incentive,,40.0000,$/horsepower
12829,1107,Incentive,min,150.0000,$/ton
12830,1107,Incentive,max,500.0000,$
12831,1108,Incentive,min,25.0000,$/Unit
12832,1108,Incentive,max,250.0000,$
12834,1226,Incentive,,3.0000,$/MBTUh
12835,1227,Incentive,,350.0000,$/Unit
12836,1228,Incentive,,50.0000,$/Unit
12837,1229,Incentive,,150.0000,$/Unit
12852,1181,Incentive,,250.0000,$/Unit
12853,1182,Incentive,min,150.0000,$/Unit
12854,1182,Incentive,max,750.0000,$
12855,1183,Incentive,min,0.3000,"$/square foot"
12856,1183,Incentive,max,0.4000,$
12857,1184,Incentive,,20.0000,$/Unit
12858,1185,Incentive,min,200.0000,$/Unit
12859,1185,Incentive,max,350.0000,$
12860,1231,Incentive,min,300.0000,$/Unit
12861,1231,Incentive,max,500.0000,$
12862,1232,Incentive,,250.0000,$/Unit
12863,1233,Incentive,,20.0000,$/Unit
12864,1234,Incentive,max,500.0000,$
12866,1224,Incentive,min,300.0000,$/Unit
12867,1224,Incentive,max,400.0000,$
12868,1225,Incentive,min,150.0000,$/Unit
12869,1225,Incentive,max,400.0000,$
12884,1369,Incentive,,150.0000,$/Unit
12885,1370,Incentive,min,150.0000,$/Unit
12886,1370,Incentive,max,250.0000,$
12887,1371,Incentive,min,500.0000,$/Unit
12888,1371,Incentive,max,5.0000,$
12889,1372,Incentive,,20.0000,$/Unit
12890,1358,Incentive,,40.0000,%
12891,1358,Incentive,,450.0000,$/Unit
12892,1359,Incentive,min,250.0000,$/Unit
12893,1359,Incentive,max,300.0000,$
12894,1360,Incentive,,300.0000,$/Unit
12895,1361,Incentive,min,20.0000,$/Unit
12896,1361,Incentive,max,100.0000,$
12897,1349,Incentive,,250.0000,$/Unit
12898,1350,Incentive,,300.0000,$/Unit
12899,1351,Incentive,min,20.0000,$/Unit
12900,1351,Incentive,max,100.0000,$
12901,1352,Incentive,,400.0000,$/Unit
12902,1353,Incentive,,40.0000,%
12903,1353,Incentive,max,450.0000,$
12904,1354,Incentive,min,500.0000,$/Unit
12905,1354,Incentive,max,5.0000,$
12906,1355,Incentive,min,125.0000,$/Unit
12907,1355,Incentive,max,150.0000,$
12908,1356,Incentive,min,500.0000,$/Unit
12909,1356,Incentive,max,5.0000,$
12910,1357,Incentive,,20.0000,$/Unit
12920,2962,Incentive,max,100.0000,$
12921,2962,Incentive,,0.1200,$/kWh
12936,1982,Incentive,,100.0000,$/horsepower
12937,1983,Incentive,,60.0000,$/horsepower
12938,1984,Incentive,,0.0000,"$/square foot"
12950,1499,Incentive,,20.0000,$/Unit
12951,1500,Incentive,min,6.0000,$/ton
12952,1500,Incentive,max,8.0000,$
12953,1501,Incentive,,60.0000,$/horsepower
12954,1502,Incentive,,30.0000,$/ton
13029,1955,Incentive,min,2.0000,$/Unit
13030,1955,Incentive,max,4.0000,$
13046,3574,Incentive,min,5.0000,$/Unit
13047,3574,Incentive,max,400.0000,$
13048,3575,Incentive,,1.0000,$/Unit
13049,3575,Incentive,max,1500.0000,$
13050,3576,Incentive,min,500.0000,$/Unit
13051,3576,Incentive,max,3000.0000,$
13052,3577,Incentive,,50.0000,$/Unit
13053,3578,Incentive,min,20.0000,$/Unit
13091,3076,Incentive,,70.0000,%
13092,3076,Incentive,max,750.0000,$
13093,3077,Incentive,min,250.0000,$/Unit
13094,3077,Incentive,max,400.0000,$
13095,3078,Incentive,min,150.0000,$/Unit
13096,3078,Incentive,max,400.0000,$
13097,3079,Incentive,min,50.0000,$/Unit
13098,3079,Incentive,max,100.0000,$
13105,1655,Incentive,,0.2700,$/kWh
13106,1655,Incentive,max,900.0000,$
13154,3159,Incentive,,2.0000,$/W
13155,3159,Incentive,max,5000.0000,$
13156,3160,Incentive,,200.0000,$/Unit
13157,26,Incentive,,1000.0000,$/Unit
13158,2409,Incentive,,1000.0000,$/Unit
13159,2410,Incentive,max,150000.0000,
13165,2429,Incentive,,1000.0000,$/Unit
13184,3804,Incentive,,30.0000,$/Unit
13185,3805,Incentive,,15.0000,$/Unit
13186,3806,Incentive,min,300.0000,$/Unit
13187,3807,Incentive,min,500.0000,$/Unit
13188,3808,Incentive,min,200.0000,$/Unit
13189,3809,Incentive,,25.0000,%
13190,3809,Incentive,max,500.0000,$
13191,3810,Incentive,min,3.0000,"$/square foot"
13192,3811,Incentive,min,850.0000,$/Unit
13221,2792,Incentive,min,20.0000,$/Unit
13222,2793,Incentive,min,300.0000,$/Unit
13223,2794,Incentive,min,3.0000,"$/square foot"
13224,2795,Incentive,min,0.0200,"$/square foot"
13225,2796,Incentive,,40.0000,$/Unit
13226,2797,Incentive,min,200.0000,$/Unit
13227,2798,Incentive,min,800.0000,$/Unit
13228,3812,Incentive,,850.0000,$/Unit
13233,2308,Incentive,,500.0000,$/Unit
13234,3813,Incentive,,400.0000,$/Unit
13254,579,Incentive,min,40.0000,$/Unit
13255,579,Incentive,max,150.0000,$
13256,580,Incentive,,100.0000,$/Unit
13257,581,Incentive,min,50.0000,$/Unit
13258,581,Incentive,max,300.0000,$
13259,582,Incentive,,100.0000,$/Unit
13260,583,Incentive,max,300.0000,$
13261,3823,Incentive,,100.0000,$/Unit
13262,261,Incentive,min,150.0000,$/ton
13263,261,Incentive,max,750.0000,$
13264,263,Incentive,,50.0000,$/Unit
13265,263,Incentive,max,350.0000,$
13266,3824,Incentive,min,150.0000,$/Unit
13267,3824,Incentive,max,450.0000,$
13274,3825,Incentive,min,200.0000,$/ton
13275,3825,Incentive,max,2100.0000,$
13276,3826,Incentive,,40.0000,$/Unit
13277,3827,Incentive,min,300.0000,$/ton
13278,3828,Incentive,,200.0000,$/Unit
13279,3829,Incentive,,50.0000,$/Unit
13302,304,Incentive,,2000.0000,$/Unit
13303,305,Incentive,,25.0000,$/Unit
13304,306,Incentive,,40.0000,$/Unit
13305,307,Incentive,,10.0000,$/Unit
13306,308,Incentive,,50.0000,$/Unit
13307,309,Incentive,min,10.0000,$/Unit
13308,310,Incentive,,50.0000,$/Unit
13309,311,Incentive,min,50.0000,$/Unit
13310,311,Incentive,max,600.0000,$
13311,3830,Incentive,min,200.0000,$/ton
13312,3831,Incentive,max,300.0000,$
13313,1683,Incentive,,75.0000,$/Unit
13314,1684,Incentive,,500.0000,$/Unit
13315,1685,Incentive,,600.0000,$/Unit
13320,2198,Incentive,min,500.0000,$/Unit
13321,2198,Incentive,max,1500.0000,$
13322,2199,Incentive,,1400.0000,$/MBTUh
13323,3453,Incentive,max,550.0000,$
13324,3454,Incentive,max,2000.0000,$
13325,3455,Incentive,max,650.0000,$
13328,2277,Incentive,,450.0000,$/Unit
13329,2282,Incentive,,75.0000,$/Unit
13334,1158,Incentive,,500.0000,$/Unit
13335,1159,Incentive,,150.0000,$/ton
13336,1160,Incentive,,300.0000,$/Unit
13337,1161,Incentive,,60.0000,$/Unit
13338,1691,Incentive,,75.0000,$/Unit
13339,1692,Incentive,,500.0000,$/Unit
13340,1693,Incentive,,2000.0000,$/Unit
13341,1694,Incentive,,0.8000,$/MBTUh
13342,3773,Incentive,,50.0000,$/Unit
13343,3774,Incentive,max,500.0000,$
13344,3775,Incentive,,25.0000,$/Unit
13345,3776,Incentive,,25.0000,$/Unit
13346,3777,Incentive,,500.0000,$/Unit
13374,3641,Incentive,,300.0000,$/kW
13378,1281,Incentive,,500.0000,$/Unit
13379,1282,Incentive,,500.0000,$/Unit
13380,3832,Incentive,,100.0000,$/Unit
13381,3446,Incentive,max,200000.0000,$
13382,3446,Incentive,,0.3300,"$/first year kWh savings"
13385,3833,Incentive,,30.0000,$/Unit
13386,3834,Incentive,min,25.0000,$/Unit
13387,3834,Incentive,max,100.0000,$
13388,2699,Incentive,,100.0000,$/ton
13389,2700,Incentive,,95.0000,$/ton
13390,2706,Incentive,,10.0000,$/Unit
13391,2707,Incentive,,50.0000,$/Unit
13392,2701,Incentive,max,1500.0000,$
13393,2702,Incentive,max,800.0000,$
13394,2703,Incentive,max,600.0000,$
13395,2704,Incentive,,25.0000,$/Unit
13396,2705,Incentive,max,600.0000,$
13417,1787,Incentive,max,25000.0000,$
13418,1870,Incentive,min,100.0000,$/Unit
13419,1870,Incentive,max,400.0000,$
13420,1871,Incentive,,300.0000,$/Unit
13421,1872,Incentive,,700.0000,$/Unit
13422,1873,Incentive,,100.0000,$/Unit
13423,1874,Incentive,,2.0000,"$/square foot"
13440,1868,Incentive,,0.1200,"$/kWh (1 year)"
13441,1868,Incentive,,1.2000,"$/therm displaced"
13452,3840,Incentive,,0.0500,"$/kWh (1 year)"
13453,3841,System,min,10.0000,
13454,3841,Incentive,,0.0600,$/kWh
13455,3841,Incentive,max,30000.0000,$
13456,3842,Incentive,,50.0000,$/Unit
13457,3843,Incentive,,750.0000,$/ton
13458,3844,Incentive,,150.0000,$/ton
13466,122,Incentive,min,25.0000,%
13509,3854,Incentive,,0.0300,"$/first year kWh savings"
13510,3855,Incentive,,0.0200,"$/first year kWh savings"
13516,3856,Incentive,min,1000.0000,$/Unit
13517,3856,Incentive,max,5000.0000,$
13518,3857,Incentive,min,75.0000,$/Unit
13519,3857,Incentive,max,250.0000,$
13520,3858,Incentive,,0.1500,"$/first year kWh savings"
13525,3859,Incentive,,50.0000,$/Unit
13526,3860,Incentive,,300.0000,$/Unit
13527,3861,Incentive,min,150.0000,$/Unit
13528,3862,Incentive,min,400.0000,$/Unit
13529,1413,Incentive,min,60.0000,$/Unit
13530,1413,Incentive,max,80.0000,$
13531,1414,Incentive,min,30.0000,$/ton
13532,1414,Incentive,max,40.0000,$
13533,1415,Incentive,,350.0000,$/Unit
13534,1416,Incentive,min,35.0000,$/ton
13535,1416,Incentive,max,50.0000,$
13536,1417,Incentive,,60.0000,$/horsepower
13537,1418,Incentive,,1.0000,"$/square foot"
13538,1419,Incentive,min,30.0000,$/Unit
13539,1419,Incentive,max,80.0000,$
13540,1420,Incentive,,50.0000,$/Unit
13541,3863,Incentive,max,100000.0000,$
13542,3863,Incentive,max,50.0000,"% of cost"
13543,3864,Incentive,max,50.0000,"% of cost"
13544,1421,Incentive,,200.0000,$/Unit
13545,1422,Incentive,,100.0000,$/Unit
13546,1423,Incentive,,250.0000,$/Unit
13547,1406,Incentive,,30.0000,$/ton
13548,1407,Incentive,min,250.0000,
13549,1407,Incentive,max,400.0000,$
13550,1408,Incentive,min,20.0000,$/ton
13551,1408,Incentive,max,45.0000,$
13552,3865,Incentive,min,4.0000,$/horsepower
13572,3879,Incentive,,50.0000,$/Unit
13573,3880,Incentive,,50.0000,$/Unit
13574,3881,Incentive,,50.0000,$/Unit
13575,3882,Incentive,,100.0000,$/ton
13576,3883,Incentive,,1.0000,"$/square foot"
13577,3884,Incentive,,20.0000,$/Unit
13578,3885,Incentive,,100.0000,$/Unit
13611,3866,Incentive,min,250.0000,$/Unit
13612,3866,Incentive,max,500.0000,$
13613,3867,Incentive,min,350.0000,$/Unit
13614,3867,Incentive,max,600.0000,$
13615,3868,Incentive,,0.1700,"$/square foot"
13616,3869,Incentive,min,25.0000,$/Unit
13617,3869,Incentive,max,100.0000,$
13618,3870,Incentive,,35.0000,$/Unit
13619,3871,Incentive,,100.0000,$/Unit
13620,3872,Incentive,,1.0000,"$/square foot"
13621,3845,Incentive,min,300.0000,$/Unit
13622,3845,Incentive,max,500.0000,$
13623,3846,Incentive,,25.0000,$/Unit
13624,3847,Incentive,min,20.0000,$/Unit
13625,3847,Incentive,max,50.0000,$
13626,3848,Incentive,min,1000.0000,$/Unit
13627,3848,Incentive,max,4000.0000,$
13628,3849,Incentive,min,500.0000,$/Unit
13629,3849,Incentive,max,1000.0000,$
13630,3850,Incentive,,2500.0000,$/Unit
13631,3851,Incentive,min,200.0000,$/Unit
13632,3851,Incentive,max,250.0000,$
13633,3852,Incentive,,0.4000,"$/square foot"
13634,3853,Incentive,,3.0000,"$/square foot"
13635,1457,Incentive,min,150.0000,$/Unit
13636,1457,Incentive,max,175.0000,$
13637,1458,Incentive,,50.0000,$/Unit
13638,1459,Incentive,min,75.0000,$/Unit
13639,1459,Incentive,max,200.0000,$
13640,1460,Incentive,min,25.0000,$/ton
13641,1461,Incentive,min,10.0000,$/ton
13642,1461,Incentive,max,30.0000,$
13643,1462,Incentive,,20.0000,$/Unit
13644,1463,Incentive,,50.0000,%
13645,1485,Incentive,min,35.0000,$/Unit
13646,1485,Incentive,max,150.0000,$
13647,1486,Incentive,min,250.0000,$/Unit
13648,1486,Incentive,max,350.0000,$
13649,1487,Incentive,,50.0000,$/Unit
13650,3888,Incentive,,20.0000,$/Unit
13651,3889,Incentive,min,15.0000,$/Unit
13652,3889,Incentive,max,20.0000,$
13653,3890,Incentive,min,150.0000,$/Unit
13654,3890,Incentive,,500.0000,$/Unit
13655,3891,Incentive,min,4.0000,$/Unit
13656,3891,Incentive,max,15.0000,$
13657,3892,Incentive,min,200.0000,$/Unit
13658,3892,Incentive,,500.0000,$/Unit
13659,3893,Incentive,min,500.0000,$/Unit
13660,3893,Incentive,max,1400.0000,$
13661,3894,Incentive,min,0.7500,$/Unit
13662,3894,Incentive,max,175.0000,$
13663,3895,Incentive,min,200.0000,$/Unit
13664,3895,Incentive,max,800.0000,$
13665,3896,Incentive,min,300.0000,$/Unit
13666,3896,Incentive,max,3.0000,$
13713,3906,Incentive,,1.0000,$/therm
13723,3907,Incentive,max,70.0000,$
13724,3908,Incentive,min,400.0000,$/Unit
13725,3909,Incentive,min,800.0000,$/Unit
13726,3910,Incentive,min,100.0000,$/Unit
13727,3911,Incentive,min,150.0000,$/Unit
13728,3912,Incentive,,300.0000,$/Unit
13729,3913,Incentive,,70.0000,%
13730,3914,Incentive,,70.0000,%
13731,3914,Incentive,max,1500.0000,$
13732,3915,Incentive,,25.0000,$/Unit
13733,3916,Incentive,min,0.3000,"$/linear foot"
13734,3917,Incentive,min,50.0000,$/Unit
13749,3918,Incentive,min,0.7500,$/Unit
13750,3918,Incentive,max,150.0000,$
13751,3919,Incentive,min,75.0000,$/Unit
13752,3919,Incentive,max,600.0000,$
13753,3920,Incentive,,70.0000,$/horsepower
13754,3921,Incentive,,200.0000,$/Unit
13755,3922,Incentive,,90.0000,$/Unit
13756,3923,Incentive,min,2.7500,$/Unit
13757,3923,Incentive,max,190.0000,$
13758,3924,Incentive,,30.0000,$/Unit
13759,3925,Incentive,,100.0000,$/Unit
13760,3926,Incentive,,1.0000,"$/square foot"
13761,3927,Incentive,,50.0000,$/Unit
13762,3928,Incentive,min,400.0000,$/Unit
13763,3929,Incentive,,600.0000,$/Unit
13764,3930,Incentive,,70.0000,%
13765,3930,Incentive,max,200.0000,$
13766,3931,Incentive,,70.0000,%
13767,3931,Incentive,max,200.0000,$
13768,3932,Incentive,,70.0000,%
13769,3932,Incentive,max,750.0000,$
13770,3933,Incentive,,10.0000,$/Unit
13771,3934,Incentive,min,150.0000,$/Unit
13772,3935,Incentive,,300.0000,$/Unit
13773,3936,Incentive,min,20.0000,$/Unit
13774,3937,Incentive,min,375.0000,$/Unit
13786,3938,Incentive,min,75.0000,$/Unit
13787,3938,Incentive,max,125.0000,$
13788,3939,Incentive,,35.0000,$/Unit
13789,3940,Incentive,,35.0000,$/Unit
13790,3941,Incentive,,5.0000,$/Unit
13791,3942,Incentive,,3.0000,"$/square foot"
13792,3943,Incentive,min,0.2500,"$/square foot"
13793,3943,Incentive,max,0.3500,$
13794,3944,Incentive,min,150.0000,$/Unit
13795,3944,Incentive,max,300.0000,$
13796,3945,Incentive,,700.0000,$/Unit
13809,3947,Incentive,,100.0000,$/Unit
13810,3948,Incentive,,100.0000,$/Unit
13811,3949,Incentive,,50.0000,$/Unit
13812,3950,Incentive,,100.0000,$/Unit
13813,3951,Incentive,,200.0000,$/Unit
13814,3952,Incentive,,10.0000,$/Unit
13815,3953,Incentive,,50.0000,$/Unit
13816,3954,Incentive,,25.0000,$/Unit
13817,3955,Incentive,,250.0000,$/ton
13818,3956,Incentive,,250.0000,$/Unit
13819,3957,Incentive,min,20.0000,$/Unit
13820,3957,Incentive,,150.0000,$/Unit
13833,3958,Incentive,,65.0000,$/Unit
13834,3959,Incentive,,300.0000,$/Unit
13835,3960,Incentive,,50.0000,$/Unit
13836,3961,Incentive,,100.0000,$/ton
13837,3962,Incentive,,500.0000,$/Unit
13838,3963,Incentive,max,1000.0000,$
13839,3964,Incentive,min,85.0000,$/Unit
13840,3964,Incentive,max,100.0000,$
13841,3965,Incentive,min,25.0000,$/Unit
13842,3965,Incentive,max,30.0000,
13843,3966,Incentive,min,450.0000,$/Unit
13844,3966,Incentive,max,500.0000,$
13855,2356,Incentive,,0.2600,$/kWh
13856,2356,System,min,10.0000,kW
13857,2356,System,max,500.0000,kW
13908,2355,Incentive,,1.0000,$/Unit
13909,2355,Incentive,max,1.0000,$
13910,2355,System,max,120.0000,Gallons
13933,3974,Incentive,,350.0000,$/Unit
13934,3974,Incentive,max,600.0000,$
13935,3975,Incentive,max,800.0000,$
13950,3976,Incentive,min,50.0000,%
13951,3977,Incentive,min,100.0000,$/ton
13952,3977,Incentive,max,250.0000,$
13983,1930,Incentive,,25.0000,%
13984,1930,Incentive,max,250.0000,$
13985,1931,Incentive,,25.0000,%
13986,1931,Incentive,max,150.0000,$
13987,3978,Incentive,,25.0000,%
13988,3978,Incentive,max,50.0000,$
13989,3814,Incentive,min,500.0000,$/Unit
13990,3815,Incentive,min,200.0000,$/Unit
13991,3816,Incentive,min,3.0000,"$/square foot"
13992,3817,Incentive,,3.0000,"$/square foot"
13993,3818,Incentive,,40.0000,$/Unit
13994,3819,Incentive,min,0.0500,"$/square foot"
13995,3820,Incentive,,500.0000,$/Unit
13996,3821,Incentive,,1000.0000,$/Unit
13997,3822,Incentive,,100.0000,%
13998,1958,Incentive,,50.0000,%
13999,1958,Incentive,max,1750.0000,$
14000,1959,Incentive,,1000.0000,$/ton
14001,1959,Incentive,max,5000.0000,$
14016,3979,Incentive,,100.0000,$/Unit
14017,3980,Incentive,,25.0000,$/Unit
14018,3981,Incentive,,100.0000,$/Unit
14019,3982,Incentive,min,100.0000,$/Unit
14020,3982,Incentive,max,600.0000,$
14021,3983,Incentive,min,300.0000,$/Unit
14022,3983,Incentive,max,750.0000,$
14023,3984,Incentive,,50.0000,%
14024,3985,Incentive,,400.0000,$/Unit
14025,3986,Incentive,,0.1000,$/kWh
14026,3987,Incentive,,2.0000,"$/square foot"
14027,3988,Incentive,,0.3000,"$/square foot"
14088,3995,Incentive,,200.0000,$/Unit
14089,3996,Incentive,,1.0000,"$/square foot"
14090,3997,Incentive,,50.0000,$/Unit
14091,3998,Incentive,max,235.0000,$
14092,3999,Incentive,,25.0000,$/Unit
14093,4000,Incentive,min,50.0000,$/Unit
14094,4000,Incentive,max,200.0000,$
14107,4002,Incentive,,0.0500,"$/kWh (1 year)"
14112,4003,Incentive,min,500.0000,$/Unit
14113,4003,Incentive,max,1000.0000,$
14114,4004,Incentive,min,520.0000,$/Unit
14115,4004,Incentive,max,1370.0000,$
14158,4005,Incentive,min,800.0000,$/Unit
14159,4005,Incentive,max,1400.0000,$
14160,4006,Incentive,min,200.0000,$/Unit
14161,4006,Incentive,max,250.0000,$
14162,4007,Incentive,min,0.1000,"$/square foot"
14163,4008,Incentive,min,300.0000,$/Unit
14164,4008,Incentive,max,500.0000,$
14165,4009,Incentive,min,10.0000,$/Unit
14166,4009,Incentive,max,15.0000,$
14167,4010,Incentive,min,20.0000,$/Unit
14168,4010,Incentive,max,30.0000,$
14169,4011,Incentive,min,100.0000,$/Unit
14170,4012,Incentive,min,25.0000,$/Unit
14171,4013,Incentive,,50.0000,$/Unit
14172,4014,Incentive,,25.0000,$/Unit
14173,4015,Incentive,,50.0000,%
14174,4015,Incentive,max,35.0000,
14175,4016,Incentive,,400.0000,$/Unit
14176,4017,Incentive,,400.0000,$/Unit
14177,4018,Incentive,min,500.0000,$/Unit
14178,4019,Incentive,min,600.0000,$/Unit
14179,4020,Incentive,min,300.0000,$/ton
14180,4021,Incentive,,30.0000,%
14181,4022,Incentive,min,200.0000,$/Unit
14182,4023,Incentive,,25.0000,%
14183,4023,Incentive,max,75.0000,$
14184,4024,Incentive,,60.0000,%
14185,4025,Incentive,min,25.0000,$/Unit
14186,4026,Incentive,,25.0000,$/Unit
14187,4027,Incentive,,50.0000,$/Unit
14188,4028,Incentive,min,25.0000,$/Unit
14189,4029,Incentive,min,35.0000,$/Unit
14190,4030,Incentive,min,300.0000,$/ton
14191,4031,Incentive,min,300.0000,$/Unit
14192,4032,Incentive,min,100.0000,$/Unit
14193,4033,Incentive,,50.0000,%
14196,4034,Incentive,max,70.0000,"% of cost"
14197,4035,Incentive,,250.0000,$/ton
14204,4036,Incentive,,250.0000,$/Unit
14205,4037,Incentive,,150.0000,$/Unit
14206,4038,Incentive,,45.0000,$/Unit
14207,4039,Incentive,,50.0000,$/Unit
14208,4040,Incentive,min,0.3000,"$/square foot"
14209,4041,Incentive,,100.0000,$/Unit
14215,4042,Incentive,,250.0000,$/Unit
14216,4043,Incentive,,150.0000,$/Unit
14217,4044,Incentive,,45.0000,$/Unit
14218,4045,Incentive,,50.0000,$/Unit
14219,4046,Incentive,,600.0000,$/Unit
14220,4047,Incentive,,200.0000,$/Unit
14221,4048,Incentive,,50.0000,$/Unit
14222,4049,Incentive,,125.0000,$/Unit
